NrESKM,Imie,Nazwisko,Plec,Gatunek,NazwiskoPanienskieMatki,ImieMatki,ImieOjca,Data_urodzenia,MiejsceUrodzenia,MiejsceZamieszkania,MiejsceZameldowania,Wyksztalcenie
828360,KARIM,KUBERA-SZYMANOWSKI,M,ogr,DYRBUSZ,LILIANNA,SYLWESTER,3520.3.9,Wilkówka,Wilkówka,Wilkówka,nadludzkie
697611,WANESA,FRENEL,K,ogr,DEMUNTER,MAGDALENA,HENRYK,3522.12.17,Pod Skałkami,Pod Skałkami,Pod Skałkami,nadludzkie
684424,OLIWIER,ATHIMNI,M,ogr,GRYZ,KATARZYNA,TEOFIL,3528.6.22,Do Mostu,Maciejów Stary,Kurzy Dział,podstawowe
283631,ROKSANA,GĄSIENICA-DANIEL,K,ogr,SPERMAN,STEFANIA,ARKADIUSZ,3549.1.23,Bolcie,Bolcie,Bolcie,podstawowe
605528,JOLANTA,CELENCEWICZ,K,ogr,SZMYTOWICZ,LILA,BARTŁOMIEJ,3503.10.11,Wielatowo,Wielatowo,Wielatowo,podstawowe
963340,KEWIN,SZALAWSKI,M,ogr,RABCZUN,WIOLETTA,BENIAMIN,3507.7.25,Głażówka,Zagrodniki,Zagrodniki,nadludzkie
742798,IDALIA,SCHLACHTER,K,ogr,QUIRING,CARMEN,PASCAL,3549.4.7,Białka,Białka,Białka,podstawowe
638350,MAXYMILIAN,TEICHEN,M,ogr,NIESPODZINSKA,ROKSANA,ALEKSY,3504.11.5,Łaziska,Łaziska,Łaziska,średnie
521088,LILA,FOLEJ,K,ogr,FAJNBERG,RITA,NIKODEM,3539.9.23,Bębnowo,Bębnowo,Bębnowo,brak
123602,MARCJANNA,PIETZSCH,K,elf,BĄBIK,LIWIA,JOEL,3534.5.26,Zajączkowo,Zajączkowo,Zajączkowo,nadludzkie
446876,WOJCIECH,AZRAN,M,ogr,ERKERT,ANDŻELIKA,AUGUST,3546.3.29,Kosmy Wielkie,Kosmy Wielkie,Kosmy Wielkie,wyższe
699563,SAMANTA,SIEBENEICHEN,K,ogr,MARWAHA,ARIANNA,IWO,3504.11.26,Halinów,Halinów,Halinów,wyższe
786396,LILLA,KIRKIS,K,ogr,KURANC,JAŚMINA,AMADEUSZ,3512.2.8,Łopaty,Brzeziny,Brzeziny,brak
696707,BRYAN,OKSENTIUK,M,ogr,HAJNDRYCH,BARBARA,MAX,3509.2.27,Żuraw,Żuraw,Żuraw,średnie
349964,OKTAWIAN,PORUSEK,M,ogr,LLOPIS,ANTONIA,BOGUSŁAW,3545.12.20,Nowa Ruskołęka,Nowa Ruskołęka,Nowa Ruskołęka,brak
356682,ANIELA,WARSZCZYŃSKA,K,goblin,SALVAROVSKA,IZABELA,NIKOLAS,3509.2.6,Bielice,Bielice,Bielice,podstawowe
149073,KSAWERY,BRUCKS,M,ogr,GANSER,MARCELINA,EMILIAN,3531.6.2,Brzustowiec,Brzustowiec,Brzustowiec,nadludzkie
942979,ROZALIA,PEGLAU,K,ogr,NAGIET,ROMA,SEBASTIAN,3534.1.28,Antoniew-Lubocha,Antoniew-Lubocha,Antoniew-Lubocha,podstawowe
905099,LIVIA,BOGUCKI,K,ogr,STEBLETSOVA,ADA,CYPRIAN,3507.5.11,Starygród,Starygród,Starygród,podstawowe
754698,TEODOR,KRIL,M,ogr,CIAP,TATIANA,JONASZ,3529.2.4,Lachy,Lachy,Lachy,nadludzkie
164705,MARCEL,DRYER,M,człowiek,CINCIAŁA,SARA,KLAUDIUSZ,3547.2.22,Owczarki,Owczarki,Owczarki,brak
445863,ERYK,ASARE-BEDIAKO,M,ogr,DRZYCIMSKA,NICOLA,NATHAN,3533.3.11,Sierosławice,Anielin,Anielin,wyższe
792724,SOFIA,FREDRO-BONIECKA,K,ogr,GOLDSCHNEIDER,ŁUCJA,FELIKS,3516.10.10,Długołęka,Długołęka,Długołęka,nadludzkie
405830,ARON,RASZYD,M,ogr,SZWEJSER,DOROTA,ROCH,3506.6.8,Kretowiny,Sobowice,Sobowice,nadludzkie
507177,KLEMENTYNA,ANSBERGS,K,ogr,MEGGIOLARO,ANDŻELIKA,RYAN,3547.9.24,Żuków,Żuków,Żuków,nadludzkie
411352,JULITA,PREIDL,K,ogr,SCHIRWING,LILIANA,JAREMA,3531.3.25,Zdzisław,Zdzisław,Zdzisław,brak
731338,NAOMI,HEUTMEKERS,K,ogr,KUZIUTA,BLANKA,ANDRZEJ,3500.8.2,Płoty,Ludwinów,Ludwinów,brak
673586,VINCENT,RUZUDZHENK,M,ogr,KIRSZNIK,KONSTANCJA,WIKTOR,3536.9.1,Kłonna,Karpie,Bodakówka,brak
936650,FABIAN,LICHTMAJER,M,ogr,GARBOVSKAYA,RITA,OLGIERD,3536.9.23,Jabłka,Jabłka,Jabłka,podstawowe
166325,OLIVIER,BAKIERSKI,M,ogr,LANDZBERCZYK,GABRIELA,WINCENTY,3527.10.17,Woźniki,Woźniki,Woźniki,podstawowe
457091,SAMUEL,BLATKIEWICZ,M,ogr,SHEHDA,JULITA,GABRIEL,3514.5.14,Dąbrowa,Żelice,Żelice,brak
771099,MARCELI,ZESZUTA,M,ogr,MAZUR-PAWŁOWSKA,ADELA,OKTAWIAN,3534.1.4,Pustynia,Pustynia,Pustynia,wyższe
896580,JONASZ,ŁAKUCEWICZ,M,ogr,SIEDLANOWSKA,NICOLA,GABRIEL,3515.1.4,Biskupie,Biskupie,Biskupie,brak
904114,OLIWIER,HAGER,M,ogr,ZIMNOWICZ,KONSTANCJA,KOSMA,3529.5.2,Stare Żukowice,Ameryka,Pod Choinką,brak
913791,LEO,KRYNICZ,M,chochlik,CHIKALO,EMMA,KSAWIER,3507.6.27,Tupadły,Tupadły,Tupadły,brak
678410,LARYSA,ZAGUROWSKA,K,ogr,KHRANOVSKA,DANIELA,XAVIER,3537.6.12,Krzaki,Krzaki,Krzaki,średnie
517055,DOBROCHNA,FÜNDER,K,wiedźma,WOLETZ,KATIA,EDWARD,3520.11.19,Dajkówka,Izabela,Izabela,średnie
697402,MIKOŁAJ,PHẠM VĂN,M,gnom,SHATERI,AURELIA,RAFAŁ,3513.11.23,Turówek,Szwedy,Morsztynówka,nadludzkie
813654,LUCJAN,KAŁASA,M,ogr,PRYCHITKO,ANTONIA,TADEUSZ,3502.3.23,Drężek,Żegocin,Zagórze,średnie
421499,BARTOSZ,ZŁOTA,M,elf,ŁOPACZYŃSKA,ROZALIA,ROMAN,3528.12.5,Ścibory,Ścibory,Ścibory,brak
613547,ANIELA,LATYPOV,K,ogr,NAFALSKA,MARIA,RAFAŁ,3542.8.12,Opalenica,Opalenica,Opalenica,wyższe
224541,BRYGIDA,JAROSZEWICZ,K,ogr,KOESELING,MARIA,IGNACY,3544.6.20,Chełm Górny,Ząbinowice,Lisiny,wyższe
926263,FLORIAN,SŁOTNICKI,M,ogr,SADOWSKA-RYBAK,NATASZA,KORNELIUSZ,3530.8.1,Niwa,Niwa,Niwa,wyższe
358639,HANA,CZARNOŁĘCKA,K,ogr,STRENGE,LUDWIKA,OLIVER,3507.4.4,Zagórze,Zagórze,Zagórze,brak
659472,URSZULA,NOVOTNA,K,ogr,RORATOWSKA,ADELAJDA,JERZY,3528.12.2,Skrzypki,Grądy Podmiejskie,Grądy Podmiejskie,średnie
999567,KORNEL,GAJEWSKI-GŁODEK,M,ogr,LOEWENSTEIN,ANTONINA,WILHELM,3549.11.4,Radków,Radków,Radków,podstawowe
764517,TATIANA,PAWLEŃSKA,K,hobbit,PANFIŁOW,ANIELA,JOACHIM,3528.11.28,Bysewo,Owsiszcze,Owsiszcze,wyższe
827788,NICOLA,MOŹDZIERZ-MONICO,K,ogr,MARCHENT,MAJA,JULIUSZ,3513.12.12,Nowy Walercin,Nowy Walercin,Nowy Walercin,średnie
103221,IDA,CISŁO,K,ogr,BRAHLICH,MATYLDA,BARTOSZ,3509.12.7,Strusina,Pustelnikowa,Pustelnikowa,brak
506768,IZABELLA,SPIVAK-SLONYTSKA,K,hobbit,FACCIOLO,NEL,KEWIN,3530.2.5,Niżny Koniec,Niżny Koniec,Niżny Koniec,brak
416493,HANA,STEFANO,K,ogr,SZCZYRBOWSKA,JANINA,BŁAŻEJ,3550.3.3,Blizbórz,Pod Kończyce,Hajzdry,wyższe
692921,NICOLE,JASIŃSKA-ELMER,K,wiedźma,KURLIT,WANDA,STANISŁAW,3517.8.2,Kempfinówka,Kempfinówka,Kempfinówka,nadludzkie
884770,EMANUEL,LAGOS,M,gnom,JABŁOŃSKA-BAŁDYGA,JULIANNA,FELIKS,3508.11.18,Morsko,Przymiarki,Kępki,średnie
213251,SERGIUSZ,KIESER,M,ogr,KOBIELLA,MAYA,KLAUDIUSZ,3519.10.20,Jacków,Jacków,Jacków,średnie
886952,FRYDERYK,WRÓŻYNA,M,człowiek,KORZENKO,INEZ,RAFAŁ,3524.12.12,Chemiczna,Chemiczna,Chemiczna,podstawowe
627003,DAGMARA,EGEMAN,K,ogr,ZYBON,ANTONINA,OKTAWIAN,3527.10.22,Gaworkowo,Brzezina,Brzezina,wyższe
314618,FELICJA,BRESCHI,K,wiedźma,KALYNII,DANUTA,EDWARD,3544.4.20,Troszki,Osiedle Robotnicze,Osiedle Robotnicze,wyższe
857208,AUGUST,SKRAGO,M,gnom,LAKOTA,VIKTORIA,ALAN,3542.7.21,Miłoradz,Nowe Leśne Bohatery,Podwale,średnie
600135,ELIZA,VALLDAURA GÓRECKA,K,ogr,WASILEJEW,ORIANA,JAROSŁAW,3516.4.22,Wygodne,Wygodne,Wygodne,nadludzkie
734733,MARIKA,TUCIN,K,ogr,FREL,MARIKA,MIROSŁAW,3531.1.23,Osicze,Osicze,Osicze,wyższe
631199,WIKTOR,MYKHAILYSHYN,M,gnom,WEZDEŃKO,FAUSTYNA,SEWERYN,3513.5.27,Kolonia,Gąsawy Rządowe,Gąsawy Rządowe,wyższe
674508,LEONARD,ODROWĄŻ-PETRYKOWSKI,M,ogr,SZUMIELEWICZ,MILENA,BARTOSZ,3529.9.20,Kolonia Nowosiółki,Kolonia Nowosiółki,Kolonia Nowosiółki,podstawowe
616468,KORDIAN,GOLDSHIED,M,ogr,CZECHOWSKA-DOMBROWSKA,PAULA,BOGDAN,3512.6.3,Kobuszyn,Kobuszyn,Kobuszyn,brak
135145,MICHELLE,BOŁDOWICZ-KRAJEWSKA,K,ogr,MATIJAK,KARINA,JEREMIASZ,3521.10.21,Zabagnie,Przecze,Łysocha,brak
848571,MAREK,OZIRNYI,M,ogr,KIZLING,INES,BRYAN,3506.8.24,Krawce,Krawce,Krawce,średnie
340807,VICTOR,LIEN,M,ogr,MINAKOWSKA,MAJKA,PAWEŁ,3520.7.11,Pola,Pola,Pola,nadludzkie
170671,ANETA,HANUSOWSKA,K,ogr,BUTSAK,KALINA,ALEKSY,3530.5.8,Dział,Mokre,Jadowniki Górne,podstawowe
426117,TYMON,ZÓRAWSKI,M,ogr,LIEBZEIT,SOFIA,JÓZEF,3520.12.23,Zamek,Dojlidy-Kolonia,Dojlidy-Kolonia,podstawowe
917221,POLA,ŻUCHAJ,K,ogr,NIEMIRKA,JULIA,FILIP,3534.10.15,Rzeczyca,Skotnica Strońska,Skotnica Strońska,brak
438198,JAGODA,IMBÓR,K,ogr,MAŁŻ,LILIANNA,ALEXANDER,3517.8.26,Matnia,Matnia,Matnia,podstawowe
719708,MARCELINA,BUCHWIC,K,człowiek,ÇETINER,APOLONIA,HENRYK,3513.9.9,Stara Zagość,Grzymały,Ciepielów-Kolonia,brak
567047,WERONIKA,KORVAT,K,ogr,KRAJKA,ANIELA,HUBERT,3540.4.22,Trzy Kamienie,Trzy Kamienie,Trzy Kamienie,wyższe
206824,JAGODA,SZUPTARSKA,K,człowiek,GERASIMENOK,NAOMI,TOBIASZ,3522.9.7,Wola,Wola,Wola,brak
363336,OLIVER,PRZEMIBIDA,M,ogr,VU THI TUYET,MATYLDA,PATRYK,3535.12.17,Stara Hańcza,Stara Hańcza,Stara Hańcza,brak
454068,JĘDRZEJ,NASIR,M,ogr,DOMSALLA,ANASTAZJA,MAKSYM,3518.1.11,Oderne,Oderne,Oderne,wyższe
151248,CYRYL,DROST,M,ogr,PUHOWSKA,ELENA,AMADEUSZ,3510.4.2,Liskowo,Osiedle Nowe,Osiedle Nowe,wyższe
572800,JERZY,PIEKH,M,chochlik,MŁODZIK,DOBRAWA,OLIVER,3507.4.29,Łęg,Łęg,Łęg,podstawowe
378142,TOLA,ANTCZYK,K,ogr,KEKÓW,NELA,MILAN,3509.11.12,Żyznów,Żyznów,Żyznów,średnie
142499,MIROSŁAW,JIRA,M,elf,PODDĘBNIAK,ANETA,BŁAŻEJ,3529.10.18,Zdunowice,Zdunowice,Zdunowice,nadludzkie
240877,KSENIA,LUDEWICZ,K,ogr,SAPISZCZAK,KAROLINA,TYTUS,3527.2.4,Piotrawin,Podjuchy,Borowiec,średnie
188379,LIWIA,BARTOCH,K,ogr,STOBIENIECKA,LIVIA,KORNEL,3518.2.8,Folwark,Folwark,Folwark,średnie
172199,ALICJA,ŚLAŻKO,K,ogr,PROZYCH,MARLENA,ZACHARY,3523.12.19,Międzykąty,Międzykąty,Międzykąty,wyższe
421495,HENRYK,PRASKI,M,człowiek,JONSZTA,INES,KAMIL,3527.9.19,Sulicice-Wybudowanie,Karpaty,Bzin,wyższe
239952,MILA,OBŁUDA,K,ogr,ŻEMLIŃSKA,ROMA,BŁAŻEJ,3522.10.6,Zbulitów Duży,Zbulitów Duży,Zbulitów Duży,brak
306385,LAURA,KIEWEG,K,ogr,WINIAROWSKA,ANTONINA,MAKSYM,3518.11.23,Ósmaki,Jastrzębsko Stare,Wielewo,wyższe
964137,HUGO,ANDRASZEWICZ,M,ogr,MAMREGA,JOLANTA,LUCJAN,3503.10.5,Przewóz,Przewóz,Przewóz,podstawowe
325715,RYAN,CETLIN,M,krasnal,ŚWIĄŻ,DOBROCHNA,MACIEJ,3548.1.13,Brzezinka,Brzezinka,Brzezinka,wyższe
806178,JULIANNA,BACZYŃSKA-ŚLIWA,K,ogr,KORZENICKA,LILIA,HUGO,3531.1.29,Na Kamieniach,Na Kamieniach,Na Kamieniach,brak
185425,HELENA,HAGENLOCHER,K,gnom,SHEMET,OTYLIA,CEZARY,3545.1.17,Wygwizdów,Wygwizdów,Wygwizdów,wyższe
999413,ANGELIKA,FREJ,K,hobbit,ALICHNIEWICZ,LARYSA,NATANIEL,3512.6.24,Bąków,Bąków,Bąków,nadludzkie
558579,ELENA,KAZIK,K,ogr,SIEMIANOWSKI,IZABELA,KORNELIUSZ,3531.2.10,Stryjkowo,Stryjkowo,Stryjkowo,średnie
309463,FAUSTYNA,BAHITLI,K,ogr,SEMAŃ,KLARA,RAFAŁ,3547.7.30,Czajki,Czajki,Czajki,średnie
171306,AMADEUSZ,LEBNICKI,M,ogr,ULIANICKA,ORIANA,OSKAR,3510.9.10,Wola Raniżowska,Wola Raniżowska,Wola Raniżowska,brak
179626,GABRIELA,ÇİFTÇİ,K,elf,PARZYNOWSKA,BLANKA,GUSTAW,3539.7.22,Pieńki,Pieńki,Pieńki,średnie
642321,SŁAWOMIR,PIENDYK,M,ogr,WUJANICZ,BOGNA,BARTOSZ,3532.4.21,Skarżyn,Siedlątków,Siedlątków,brak
428908,MICHALINA,TOŁSTYCH,K,ogr,MIKLEWSKA,PAULA,FLORIAN,3527.4.2,Żydów,Żydów,Żydów,nadludzkie
278044,ARON,PIENTEL,M,ogr,SZĘDA,KLARA,OLAF,3545.4.16,Draminek,Młociny,Młociny,brak
858553,JULIANNA,OCHMANIUK,K,ogr,VINNYCHUK,OLIVIA,KAROL,3519.9.5,Górki,Szczepie,Gardna,wyższe
683781,MIROSŁAW,SOŁOCH,M,ogr,KUMINIAK,ELENA,BOGDAN,3516.8.19,Księży Las,Czadeczka,Czadeczka,wyższe
462023,DOBROCHNA,BYJOCH,K,ogr,FRASZEK,MAGDALENA,BRONISŁAW,3538.8.20,Szychowice,Szychowice,Szychowice,nadludzkie
170920,LEONARD,ŚWIEŻY,M,ogr,BERGOT,HANA,JULIAN,3505.1.2,Przededwór,Ludzisławice,Tomaszów Lubelski,średnie
469913,TEODOR,SZEMROWICZ,M,ogr,TESHIGDORJ,POLA,MARCEL,3511.4.14,Stare Wawrzeńczyce,Stare Wawrzeńczyce,Stare Wawrzeńczyce,podstawowe
769948,KACPER,RUSKI,M,ogr,WAINER LICHT,IRENA,GNIEWOMIR,3543.1.30,Wiktorowo,Łąki Zwiastowe,Łąki Zwiastowe,wyższe
465203,OLIVIA,KWACZAŁA,K,ogr,RĄBAŁA,WANESA,JOACHIM,3531.7.7,Półanki,Półanki,Półanki,średnie
143234,DIEGO,MORDĘCKI,M,ogr,EVENSEN,IWONA,NORBERT,3517.1.9,Konopki-Jabłoń,Konopki-Jabłoń,Konopki-Jabłoń,wyższe
679480,KAJA,KOPYNIECKA,K,ogr,SZTAMLER,KATIA,MILAN,3518.4.11,Łupianka Nowa,Łupianka Nowa,Łupianka Nowa,podstawowe
745826,JESSICA,DANUSEWICZ,K,ogr,SILIWONIEC,ROXANA,KAMIL,3536.10.9,Mardułówka,Mardułówka,Mardułówka,brak
963206,WANESSA,EPHRAIM,K,ogr,MUSIATOWICZ,KAJA,ZBIGNIEW,3505.3.24,Bernatówka,Żurówka,Żurówka,podstawowe
974450,SZYMON,KENDRACKI,M,krasnal,ROUMET,JAGNA,MAXIMILIAN,3528.8.26,Kresy,Tworzyjanów,Tworzyjanów,podstawowe
494190,MARIKA,PIETRZYK-LIS,K,gnom,CHRUSZKIEWICZ,GAJA,ALEKS,3514.5.4,Wargoszewo,Rzeki nad Sanem,Janki,brak
575485,MALWINA,ANIKIEJCZYK,K,hobbit,ONDERKA,HANNA,DOMINIK,3500.9.13,Do Szymiczków,Załuże,Załuże,brak
896508,KRYSPIN,RICHTSZAJD,M,ogr,PYCZKA,ANNA,BŁAŻEJ,3538.10.14,Toporzyk,Toporzyk,Toporzyk,nadludzkie
735735,JAGODA,PIOTROWSKA-IWANOW,K,chochlik,KABULAK,DOBROCHNA,MARCEL,3523.5.26,Płastowo,Płastowo,Płastowo,brak
758718,MARTYNA,ŁADOWSKA,K,ogr,LANGELLA,NADIA,PRZEMYSŁAW,3521.5.27,Marianek,Marianek,Marianek,nadludzkie
795355,JEREMIASZ,FESICH,M,ogr,HEYDUKIEWICZ,JULITA,ALEKS,3539.6.2,Kąty,Kąty,Kąty,wyższe
218083,KAROLINA,GALIMOVA,K,ogr,KOCYŁOWSKA,KONSTANCJA,FILIP,3529.1.9,Marynki,Jamy,Stara Piła,wyższe
503625,WIKTORIA,SHPURA,K,ogr,PIESTO,EMMA,SYLWESTER,3514.12.18,Niwa,Niwa,Niwa,średnie
324122,ELŻBIETA,PUSIO,K,hobbit,ONA,ROXANA,BRAJAN,3542.11.8,Dzierzkowice-Góry,Dzierzkowice-Góry,Dzierzkowice-Góry,nadludzkie
512085,LIVIA,MARSZAŁKIEWICZ,K,ogr,SOBCZAK-AIT OULAHYANE,JAŚMINA,BERNARD,3529.6.3,Słodyczki,Anastazów,Anastazów,średnie
288869,MATYLDA,RZĄDZICKA,K,ogr,GABLER,AGNIESZKA,OSKAR,3540.11.16,Józwów,Józwów,Józwów,wyższe
279376,NATHAN,GORYCZKO,M,ogr,STAPKOWSKA,DOBROCHNA,DIEGO,3522.9.1,Czerwonka,U Kachla,U Kachla,nadludzkie
478575,SŁAWOMIR,MOCANU,M,ogr,WALDYN,INKA,ADRIAN,3541.8.7,Nagórzyce,Nagórzyce,Nagórzyce,nadludzkie
800240,PIOTR,BONDARSKI,M,ogr,STEŃ,ANIKA,MARCIN,3528.11.8,Bałachy,Bałachy,Bałachy,podstawowe
759982,VIVIANA,OKRĘTA,K,ogr,KOPLINSKY,URSZULA,TEODOR,3519.5.30,Bogoryja,Bogoryja,Bogoryja,nadludzkie
915104,HANNA,KLITZSCH,K,ogr,DYNDO,HANNA,TYMOTEUSZ,3517.12.24,Lewsze,Lewsze,Lewsze,wyższe
627986,MICHELLE,BECMERSKA-LEWICKA,K,ogr,HENIKE,NICOL,MAXIMILIAN,3518.5.3,Kulerzów,Koszary,Koszary,podstawowe
577824,JAREMA,SZFRANIEC,M,ogr,MAZANKA,MELISA,ALAN,3523.2.10,Sośnica,Sośnica,Sośnica,średnie
532980,MARCELI,POWERSKI,M,ogr,MUCIK,KAJA,MAKSYMILIAN,3513.4.24,Lipne Niwy,Lipne Niwy,Lipne Niwy,nadludzkie
701892,MARCELINA,WARIAS,K,ogr,SUTOROWSKA,IRENA,OLIVIER,3545.2.6,Bógwidze,Wilcze Kąty,Pod Lasem,wyższe
680985,GABRIEL,GROHSMANN,M,ogr,KOPP,WANESA,JAROSŁAW,3505.3.12,Czechy Orlańskie,Czechy Orlańskie,Czechy Orlańskie,średnie
456678,ALAN,GNASS,M,ogr,NAUMIUK,ROKSANA,KRYSPIN,3521.8.24,Dworska Kolonia,Dworska Kolonia,Dworska Kolonia,średnie
535566,KRYSPIN,MÓLL,M,ogr,STANULIS,NADIA,IRENEUSZ,3534.9.7,Czernina Dolna,Czernina Dolna,Czernina Dolna,wyższe
305679,OTYLIA,GIEDYNA,K,ogr,BŁYSZKO,LARYSA,MIESZKO,3537.1.23,Rolbik,Żołędne,Jurkowo,nadludzkie
380532,KSAWIER,SIROCZYŃSKI,M,ogr,ŻARKOWSKA-KOPEĆ,JOANNA,DAVID,3502.1.16,Kręgi Nowe,Kręgi Nowe,Kręgi Nowe,średnie
139417,NATHANIEL,DZIUBAŃSKI,M,ogr,DZIEMIAN,ANITA,DAVID,3507.8.19,Gorzków Nowy,Gorzków Nowy,Gorzków Nowy,nadludzkie
148838,SZYMON,TOMOLIK,M,ogr,GERSTENKORN,AMELIA,BŁAŻEJ,3542.4.29,Charwatynia,Charwatynia,Charwatynia,średnie
749128,NICOLE,GAUCI,K,ogr,REJSZEK,MARTA,NATAN,3522.12.17,Koczergi,Koczergi,Koczergi,średnie
831858,KRZYSZTOF,BUDCHYK,M,ogr,CYTA,SANDRA,MIRON,3544.11.11,Malary,Podawce,Podawce,średnie
993990,LIDIA,KUMACZEK,K,ogr,WOROSZKIEWICZ,INES,ANDRZEJ,3545.11.4,Działek,Działek,Działek,średnie
166479,BIANKA,SALEM BARRAK,K,ogr,MEISS,PATRYCJA,RYAN,3543.9.6,Bobrowska Wola Kamienna,Bobrowska Wola Kamienna,Bobrowska Wola Kamienna,podstawowe
827246,MARTA,SZUWALSKA,K,ogr,WOINKA,HONORATA,GNIEWKO,3528.3.17,Kosewo Górne,Kosewo Górne,Kosewo Górne,wyższe
112624,ŁUCJA,UPIEC,K,ogr,CEHELIK,NICOLA,KLAUDIUSZ,3500.2.18,Straszów,Straszów,Straszów,brak
425601,SZYMON,ROKITA,M,ogr,NEZDOLII,MALINA,KEVIN,3512.4.22,Handzele,Handzele,Handzele,podstawowe
441580,NINA,BOSS,K,ogr,DANCYSZYN,MELISA,OLIWIER,3519.10.1,Średnica-Pawłowięta,Galicja,Galicja,brak
484759,DAGMARA,JAROC,K,ogr,WARMIAK,ŻANETA,WILHELM,3528.8.1,Wilczakowa,Wilczakowa,Wilczakowa,brak
132698,MARTYNA,KUSHPIL,K,ogr,STEINKUSZ,OLIMPIA,BOGUSŁAW,3548.4.8,Piątkowizna,Piątkowizna,Piątkowizna,nadludzkie
638751,VINCENT,ROMANKOW,M,ogr,GRZYBKOWSKA,EMILIA,ERNEST,3536.9.2,Awuls,Awuls,Awuls,wyższe
134503,KINGA,GARDIAN,K,ogr,NAZRULLAEVA,KSENIA,ŁUKASZ,3521.6.27,Karolewo,Hołdowiec,Hołdowiec,podstawowe
204174,ANGELIKA,HORHOTS,K,ogr,GIEDZIUN,EDYTA,MACIEJ,3527.3.18,Stawek,Tobyłka,Łącko,brak
231399,ESTERA,TAKAMURA,K,ogr,SIEDUSZEWSKA,KINGA,BOGUSŁAW,3549.9.27,Stasin,Rybówka,Rybówka,nadludzkie
290759,EWA,DOPADLIK,K,ogr,YAKYMOVSKA,ILONA,JEREMI,3546.3.14,Gościniec,Rupniów,Rupniów,podstawowe
632609,MIRIAM,GARCZYNA,K,ogr,GRUCHALLA-WENSIERSKA,MALWINA,KSAWIER,3545.8.28,Maniowo,Maniowo,Maniowo,średnie
622756,SANDRA,KPENOU-ROMANOWICZ,K,ogr,BANDZMER-KARUC,BRYGIDA,ARTUR,3539.11.14,Winna-Wydziory,Winna-Wydziory,Winna-Wydziory,nadludzkie
912686,BENEDYKT,KAZUVA,M,hobbit,GAZDAN,ANDŻELIKA,MIRON,3504.5.25,Brulino-Piwki,Brulino-Piwki,Brulino-Piwki,brak
648482,MONIKA,RAKOCZY-JANKOWSKA,K,ogr,ZYMOWSKA,MICHELLE,ROCH,3546.1.16,Parwółki,Parwółki,Parwółki,średnie
421208,TOBIASZ,EL JOUBOURI,M,krasnal,NAGETOWICZ,EWA,KUBA,3518.12.20,Grabowo,Grabowo,Grabowo,wyższe
899226,ANTONI,NĘDZA,M,chochlik,DEBRIAT,MAJKA,CYPRIAN,3536.9.26,Kamianki Lackie,Kamianki Lackie,Kamianki Lackie,średnie
462581,MARCEL,ŚMIEJCZAK,M,ogr,STRAP,BOGNA,ARTUR,3547.7.5,Popów,Popów,Popów,brak
938276,ADRIANNA,SZCZUPSKA,K,ogr,SANAKIEWICZ,SAMANTA,MILAN,3533.12.29,Stare Gliwice,Paciorkowa Wola Nowa,Paciorkowa Wola Nowa,brak
812533,LARYSA,MEICHER,K,ogr,MITRO,JAŚMINA,DARIUSZ,3525.6.16,Antoniówka,Gorzyca,Gorzyca,średnie
889320,KORDIAN,ROZWOZÓW,M,ogr,CYPRUCH,MILA,BENIAMIN,3527.6.7,Chaberki,Kliszkowice Małe,Kliszkowice Małe,podstawowe
637708,KORNELIA,MENACHEM,K,ogr,MACHNACZ LIMA,TOLA,ARTUR,3501.7.22,Wilczynek,Wilczynek,Wilczynek,podstawowe
783480,BARBARA,LUDCZAK,K,ogr,OLSZOWA-NINTZA,ANTONIA,LESZEK,3534.5.10,Szczekarzewo,Szczekarzewo,Szczekarzewo,średnie
776405,ARTUR,GROTTEL,M,ogr,PENIGAREVA,JAGNA,KONRAD,3517.1.24,Jamnica,Jamnica,Jamnica,średnie
434132,ADRIANNA,SZALBIRAK,K,człowiek,SZYROWSKA,EDYTA,LEOPOLD,3518.8.21,Wyszonki Kościelne,Wyszonki Kościelne,Wyszonki Kościelne,nadludzkie
981879,INEZ,BAKHMADOVA,K,ogr,DYTKOWSKA,KORNELIA,MACIEJ,3520.1.7,Grabów,Grabów,Grabów,podstawowe
813766,BRYGIDA,NIKOLAS,K,ogr,LENTOWSKA,ANITA,KRYSTIAN,3512.11.18,Pustyny,Klekotowo,Karolinka,wyższe
381270,WERONIKA,PILESKA,K,ogr,KRAWCIOW,ŻANETA,PAWEŁ,3526.9.22,Kolonia Ruchenka,Kolonia Ruchenka,Kolonia Ruchenka,podstawowe
523705,ROMA,MONE,K,ogr,UDZIELAK,OLIWIA,MAXYMILIAN,3533.1.27,Gułtowy,Gułtowy,Gułtowy,podstawowe
955710,IDALIA,ŚWISTOŃ,K,ogr,NEHMÉ,IGA,MIECZYSŁAW,3542.7.20,Górki,Górki,Górki,średnie
571372,URSZULA,GRZYBULSKA,K,ogr,CYBIS,IZABELA,KSAWERY,3526.1.6,Stara Wieś,Jeziory,Jeziory,brak
135599,ZUZANNA,ROTAU,K,ogr,SEGITA,JULIANNA,IGNACY,3549.4.22,Nasutowo,Nasutowo,Nasutowo,podstawowe
622708,FRANCISZEK,RUTCZYŃSKI,M,ogr,SIELUŃ,ANTONINA,KONRAD,3542.10.10,Ogonów,Wielka Puszcza,Gana,nadludzkie
