NrESKM,Imie,Nazwisko,Plec,Gatunek,NazwiskoPanienskieMatki,ImieMatki,ImieOjca,Data_urodzenia,MiejsceUrodzenia,MiejsceZamieszkania,MiejsceZameldowania,Wyksztalcenie
376520,HONORATA,GDYK,K,ogr,REZAI,ALICJA,KORDIAN,3531.5.28,Łopuchówko,Łopuchówko,Łopuchówko,podstawowe
187998,ŻANETA,TYMOVSKA,K,ogr,TRAUER,POLA,CYPRIAN,3550.12.12,Zoniówka,Zoniówka,Zoniówka,podstawowe
446968,KALINA,KALYNYUK,K,ogr,BRESIK,ADRIANA,WŁADYSŁAW,3526.1.10,Łosinno,Habdzinek,Zegrzynek,nadludzkie
986686,OLIVIER,DONOT,M,ogr,KALISZAN-KAMIŃSKA,MAGDALENA,ROMAN,3548.1.23,Kownatki,Kownatki,Kownatki,średnie
171335,OLGIERD,RAASZ,M,ogr,TYMURA,MALWINA,IWO,3509.9.10,Krzysiowa,Krzysiowa,Krzysiowa,wyższe
720168,LUDWIKA,GARKOWSKA,K,ogr,KECHOUT,NICOLE,ADAM,3539.9.12,Kącik,Ulinia,Ulinia,brak
694093,MIESZKO,UMANTSEV,M,ogr,OZGA-ŚWIDZIŃSKA,ANIKA,BRAJAN,3519.5.12,Żabieniec,Raciążek,Łazek,nadludzkie
188136,VINCENT,KIDERYS,M,ogr,MADEJSKA-GIL,PATRYCJA,ERNEST,3507.1.17,Nowe Krzewo,Kolonia Redecka,Linie,brak
188729,AMANDA,CHARWAT,K,ogr,ZASTROWSKA,BARBARA,ANATOL,3542.4.20,Ług,Na Bielskim Gościńcu,Stara Wieś,brak
994895,DOBRAWA,ŻUCHEWICZ,K,ogr,POŁUBIAK,MARZENA,JANUSZ,3517.6.5,Kokczyn Drugi,Kokczyn Drugi,Kokczyn Drugi,wyższe
244184,MARCELA,VAN DEN BERGE,K,ogr,STRUNIEWSKA,DOBROCHNA,GUSTAW,3503.7.12,Kieszków,Grabinek,Grabinek,nadludzkie
118492,FELICJA,KUKSEWICZ,K,ogr,LUKINCHUK,IRENA,REMIGIUSZ,3547.7.25,Umiotki,Wilcze Laski,Wilcze Laski,wyższe
189280,OSKAR,VASQUEZ WÓJCZYK,M,ogr,PŁOSZAJ,MICHALINA,OKTAWIAN,3531.11.9,Klepary,Klepary,Klepary,wyższe
210860,MATYLDA,KASZEL,K,ogr,KAZIKOWSKA,CECYLIA,DENIS,3508.6.18,Przegonina,Swachtowo,Zagórze,nadludzkie
662486,MARCELA,STROŻAK,K,ogr,SIMON-STROJNY,GLORIA,KASJAN,3538.10.3,Czersk,Czersk,Czersk,brak
696659,JUSTYNA,HARASYMCHUK,K,ogr,KOMĘDA,NATALIA,OLIVIER,3514.5.29,Rąbkowa,Rąbkowa,Rąbkowa,nadludzkie
931730,OSCAR,ROSPERSKI,M,ogr,TRUHN,MILENA,NIKOLAS,3512.11.21,Hektary,Hektary,Hektary,brak
411311,ALEKSANDER,CHINEMBIRI,M,ogr,DANAI,KLAUDIA,AMADEUSZ,3520.9.7,Chalno-Parcele,Chalno-Parcele,Chalno-Parcele,wyższe
698919,OLIVIA,HUBERTY,K,gnom,WYCKIE,SOPHIE,DARIUSZ,3505.12.18,Kępa,Kępa,Kępa,wyższe
505333,ANDŻELIKA,GUTU,K,ogr,DANIKIEWICZ,SOFIA,ERYK,3534.4.13,Podlesie,Grodkowo-Włóki,Kęsów,wyższe
979127,MARIANNA,FICULAK,K,ogr,ZIELONY,TAMARA,MATEUSZ,3537.6.6,Dziedzice,Dziedzice,Dziedzice,wyższe
446611,URSZULA,KASUBEK,K,ogr,VISHNIEVSKA,ANIKA,JĘDRZEJ,3512.4.2,Glapiniec,Glapiniec,Glapiniec,średnie
785764,DOROTA,CIBULKOVÁ,K,gnom,MIGURA,OKTAWIA,VINCENT,3500.12.3,Kopanina,Kopanina,Kopanina,średnie
715588,KORNEL,SZUMYŁOWICZ,M,ogr,POŻAROWSKA,MAGDA,KEVIN,3509.1.24,Czarne,Podlesie,Przanowice,wyższe
127592,MICHALINA,SUCHOWIECKA,K,chochlik,SZPRENGLEWSKA,BLANKA,BRAYAN,3538.6.16,Babięta,Gowarzów,Gowarzów,wyższe
817157,KATARZYNA,WETLIŃSKA,K,ogr,FILPE,KORNELIA,OSCAR,3522.12.6,Łopata Polska,Łopata Polska,Łopata Polska,wyższe
169260,MILENA,KOKUN,K,ogr,MIKICIUK,JULIANNA,FRYDERYK,3512.5.27,Dziadowice,Dziadowice,Dziadowice,brak
394630,JAKUB,BLOMMAERT,M,krasnal,KURPISZ-KASPRZAK,MIRIAM,RYSZARD,3545.11.14,Pod Dąbrową,Pod Dąbrową,Pod Dąbrową,średnie
374899,BIANKA,BUMAŻNIK,K,ogr,PAPIKYAN,DIANA,ALBERT,3511.9.6,Zabłocie,Zabłocie,Zabłocie,średnie
527219,KORNELIUSZ,DZIUDZIA,M,ogr,WÓJCIK-KRÓLAK,DOROTA,TEODOR,3525.3.5,Ruda,Ruda,Ruda,wyższe
740129,TEODOR,LAKSANDER,M,ogr,TALAROWSKA,MAJA,ŁUKASZ,3512.10.30,Mierucin,Mierucin,Mierucin,nadludzkie
963158,SŁAWOMIR,FURGA,M,gnom,RAJDA,MAYA,BRYAN,3508.11.5,Mała Kępa,Wólka Piotrowska,Wólka Piotrowska,podstawowe
268528,BRYAN,KOSZKUĆ,M,ogr,BITNA-SZLACHTO,PATRYCJA,PIOTR,3541.11.9,Glina Duża,Glina Duża,Glina Duża,podstawowe
258563,NICOLE,ROBACZKIEWICZ,K,ogr,WILCOX,RÓŻA,HENRYK,3515.11.22,Grądy Podmiejskie,Grądy Podmiejskie,Grądy Podmiejskie,brak
350347,MARCELINA,OKSENFELD,K,ogr,ŚWIERCZYŃSKI,KAJA,OLGIERD,3512.11.5,Łanięta-Kolonia,Przyrwa,Przyrwa,średnie
358696,WIKTORIA,PAPROTKA,K,ogr,PREDKIEL,ŻANETA,KASJAN,3532.10.17,Swoboda,Swoboda,Swoboda,średnie
649011,WOJCIECH,KARPUK,M,ogr,CLEARY,ANITA,JĘDRZEJ,3531.7.15,Gajówka Dziewcza Góra,Gajówka Dziewcza Góra,Gajówka Dziewcza Góra,średnie
557686,MONIKA,THEODOSIADOU,K,ogr,KILISIAK,MALINA,TYMOTEUSZ,3520.6.21,Zarajec,Grzmiąca-Kolonia,Łukaszówka,brak
404474,EWA,BROZA DEKEL,K,ogr,DAMSCH,JANA,MARTIN,3548.2.29,Nowa Dąbrowa,Rozcięta,Lipie,wyższe
128360,BOGNA,DYMNIKOWA,K,ogr,PEJCHA,MIRIAM,BOGDAN,3533.4.30,Dolna Kolonia,Dolna Kolonia,Dolna Kolonia,średnie
949559,WILHELM,SZMAINTA,M,ogr,PORĘBIAK,JADWIGA,WOJCIECH,3523.8.23,Jasień,Fosa,Fosa,nadludzkie
967148,WIOLETTA,GĄSIENICA-KASPRUŚ,K,ogr,VERGARA,KSENIA,BERNARD,3505.12.29,Szczytniki,Szczytniki,Szczytniki,podstawowe
352710,ERNEST,UŁOGA,M,ogr,KOCJAN-PŁACZEK,JULITA,PATRYK,3525.7.25,Hawierka,Tczew,Tczew,wyższe
434849,MARTA,ZERKOWSKA,K,ogr,COSTAS,MARIA,GUSTAW,3513.7.21,Niemiecka Kolonia,Podlas,Dąbie,nadludzkie
987167,WIKTOR,BALDAN,M,ogr,TRZNADEL,FELICJA,PASCAL,3535.10.5,Chanie,Chanie,Chanie,podstawowe
869367,SARA,DANCHEVSKA,K,ogr,SMAROŃ,FELICJA,WINCENTY,3531.11.17,Okale,Skroblaki,Skroblaki,brak
394276,BRYGIDA,SOBIELARSKA,K,ogr,WOŹNIAK-LEWANDOWSKA,EMILIA,BARTOSZ,3510.11.6,Łaski,Lechlińskie Huby,Lechlińskie Huby,brak
801946,NIKODEM,BIENDARRA,M,ogr,JONSSON,MILENA,GNIEWKO,3502.3.22,Kępa Nadbrzeska,Kępa Nadbrzeska,Kępa Nadbrzeska,wyższe
949093,ADRIANA,KRĘBLASZ,K,ogr,KASPERASZEK,ESTERA,LUDWIK,3537.10.20,Bórczane,Bórczane,Bórczane,nadludzkie
642738,OLIMPIA,DZIERZEŃSKA,K,gnom,BRZUSZCZYŃSKA,KARINA,KRZYSZTOF,3540.4.15,Budy Brodzkie,Budy Brodzkie,Budy Brodzkie,podstawowe
933437,ANATOL,IAKUNIN,M,ogr,ROZLAZŁA,MARCJANNA,WOJCIECH,3504.6.16,Pozastodole,Pozastodole,Pozastodole,podstawowe
874760,OSCAR,PABJASZ,M,ogr,WCZEŚNY,WIKTORIA,ANDRZEJ,3541.11.28,Borowa,Kłodzino,Buczyna,wyższe
278726,KINGA,NAFALSKA,K,ogr,SALAMON,OLIVIA,JAROSŁAW,3540.10.9,Gircze,Nierostowo,Nierostowo,średnie
547177,EDYTA,HLUSHAN,K,ogr,WIDULSKA,ELIZA,EDWARD,3543.1.9,Graniczka,Graniczka,Graniczka,brak
797364,AMELIA,FELSAJ,K,ogr,KRASUTA,OLGA,DAVID,3513.7.27,Syskówka,Antoniewo Górne,Lekarcice Stare,wyższe
168144,RAFAŁ,NOWICKI-SAK,M,ogr,PROTHMANN,JOWITA,PRZEMYSŁAW,3515.11.24,Łany,Mokrylas,Mokrylas,podstawowe
974151,SARA,ARIS,K,ogr,KRYSKOWIAK,BIANKA,KEWIN,3527.5.27,Adamy,Rososze,Jasienica,podstawowe
968501,JOWITA,DUBAJ,K,ogr,BOIWKO,ILONA,KAROL,3535.4.9,Leśniczówka,Leśniczówka,Leśniczówka,nadludzkie
722816,RYSZARD,ZALIWSKI,M,ogr,KAUZIK,RITA,NATHANIEL,3518.9.6,Języczkowe,Przerwanki,Przerwanki,nadludzkie
838928,MATYLDA,MISKIV,K,ogr,SYROJĆ,ANDŻELIKA,OSKAR,3545.12.12,Tęczynopol,Tęczynopol,Tęczynopol,brak
564484,KRYSTYNA,KAPCIUCH,K,ogr,NIEMCZYKIEWICZ,ANIKA,IGNACY,3508.5.7,Trzcinka,Trzcinka,Trzcinka,wyższe
598112,TERESA,KACHALOVA,K,ogr,SERWATYŃSKA,MICHELLE,LEONARDO,3509.9.30,Wiartel Mały,Wiartel Mały,Wiartel Mały,wyższe
106935,GABRIELA,SUNKŁAD,K,elf,VIKMAN,OLA,FLORIAN,3526.6.9,Górki,Górki,Górki,średnie
569714,FRANCISZEK,KARTOVICH,M,ogr,BRÄUNIG,POLA,PHILIP,3518.1.15,Cierniaczka,Cierniaczka,Cierniaczka,brak
436345,SANTIAGO,KRZYZCZYK,M,ogr,KURZIONEK,BEATA,TOBIASZ,3526.4.5,Władysławów,Zagrody Małe,Bronisławów,wyższe
113751,NOEMI,GOSTIK,K,ogr,DOKUCKA,TATIANA,DOMINIK,3533.12.22,Piaski,Piaski,Piaski,nadludzkie
459192,ANIELA,KUBIC,K,ogr,JAROSZ-MAZUR,MARIANNA,EMIL,3531.10.14,Głoginin,Głoginin,Głoginin,nadludzkie
332391,MAURYCY,KITOWSKI,M,ogr,ŹROŁKA,KATIA,PAWEŁ,3508.9.12,Glinki,Trzęsacz,Trzęsacz,wyższe
894104,KONSTANTY,FALDUTO,M,ogr,KURCOBA,SARA,STANISŁAW,3535.3.7,Błażowa,Chlewiska,Chlewiska,podstawowe
476121,MICHALINA,ŞEFTALI,K,ogr,BEPIRSZCZ,LENA,MAXYMILIAN,3513.11.23,Tarnówko,Proszów,Barania Góra,wyższe
292395,AURELIA,MAKHYNIA,K,ogr,KAMZOL,ADRIANA,EDWARD,3516.11.30,Pulczynów,Pulczynów,Pulczynów,podstawowe
750705,LARYSA,QUIGG,K,ogr,JAWORSKA-OLEJNICZAK,ANETA,WOJCIECH,3516.3.27,Stara Jabłonna-Kolonia,Stara Jabłonna-Kolonia,Stara Jabłonna-Kolonia,nadludzkie
292932,ALEKS,MALIGAN,M,ogr,GESCHLECHT,MAYA,KONSTANTY,3530.11.12,Chrustowice,Aleksandrów,Aleksandrów,wyższe
832610,GLORIA,DRONICZ,K,ogr,HRYSIUKOWICZ,FRANCISZKA,BRUNON,3513.1.17,Piaski,Piaski,Piaski,podstawowe
128329,ARON,MUDRÓW,M,gnom,SAAGE,DOMINIKA,GNIEWOMIR,3505.7.5,Janki Młode,Janki Młode,Janki Młode,brak
647432,GRZEGORZ,MATEA,M,ogr,MARIOTTA,LENA,KORNELIUSZ,3529.8.14,Wojciechowo,Ciepielew Drugi,Rychnów,wyższe
845431,NATAN,ARDITTI,M,ogr,DALEKI CEBALLOS,KATIA,MIKOŁAJ,3539.4.18,Wygoda,Trakiszki,Do Płoszczycy,brak
693325,MIA,SZŁYSZKIEWICZ,K,ogr,SIMONSEN,MARIANNA,ŁUKASZ,3537.8.28,Poświętno,Poświętno,Poświętno,brak
752973,GABRIEL,MROWIETZ,M,ogr,SAMOS,DOBRAWA,ERYK,3525.8.18,Obniż Mały,Obniż Mały,Obniż Mały,wyższe
803474,BARBARA,HAMLET,K,ogr,PACHOBUT,MAJA,NICOLAS,3518.2.29,Sobolówka,Wójcik,Wójcik,wyższe
241086,JEREMI,GOTTUK,M,ogr,LANG,LIVIA,GNIEWKO,3502.3.10,Sobieradz,Sobieradz,Sobieradz,średnie
138445,BENEDYKT,WAJDEMAN,M,ogr,DANZON,NINA,LEONARDO,3520.9.22,Hamentów,Krymki,Kolonia Łaznów,podstawowe
836125,NADIA,FRAINT,K,ogr,LEWANDOWSKI,OLIWIA,KASPIAN,3545.7.10,Stemplew,Polesie,Polesie,średnie
569410,MAJKA,DRATSEVICH,K,ogr,BIGUS,SOPHIE,TEODOR,3543.10.21,Sudół,Sudół,Sudół,nadludzkie
202958,MARIUSZ,SHANA,M,wiedźma,PLOSHCHANSKA,ROXANA,TADEUSZ,3549.6.15,Nowiny,Nowiny,Nowiny,podstawowe
367385,TATIANA,NIEWIADOMSKI,K,ogr,OLECH-NOWAK,MARTYNA,TYTUS,3536.4.4,Bród Mały,Przystajnia-Folwark,Tomisław,średnie
196250,EMILY,HUSSAK,K,goblin,FORBERGER,JESSICA,SEBASTIAN,3507.2.22,Pniaki,Pańskie,Pańskie,nadludzkie
781953,ANNA,NOWAKOWSKA-GRZESIAK,K,ogr,POLMAŃSKA,EMILIA,IVO,3523.10.8,Błonie,Błonie,Błonie,średnie
186995,DALIA,PIRZAŃSKA,K,ogr,WOŹNICZYSZYN,MICHELLE,OLGIERD,3530.8.3,Zbrożki,Zbrożki,Zbrożki,nadludzkie
928216,LARA,BADENKO,K,ogr,PARSONAGE,JAGNA,MARIUSZ,3544.2.20,Malczyn,Józefów,Józefów,nadludzkie
466566,WANESSA,ISNER,K,ogr,KULCZYŃSKA VEL NOWOSAD,PAULINA,SZCZEPAN,3514.7.14,Ostre,Czernichów Górny,Czernichów Górny,brak
182943,TERESA,SIERHEJ,K,ogr,SAIDAC,NAOMI,JOEL,3514.12.9,Zadworze,Napromek,Napromek,wyższe
804052,VANESSA,CHROŚCIELECKA,K,ogr,TSOTAR,ADELA,NATHAN,3539.11.7,Rusków,Rusków,Rusków,wyższe
194273,MIRIAM,REMARCHUK,K,ogr,MARCINIAK-NOWAK,GLORIA,ERNEST,3514.9.7,Warszawka,Żurawiniec,Bisagi,podstawowe
793619,FABIAN,BEŁAS,M,ogr,GRZYMAŁA-SOJECKA,ADRIANNA,FLORIAN,3503.1.12,Łozy,Łozy,Łozy,podstawowe
792976,LILIANNA,BRUSILEWICZ,K,ogr,KOZŁOWSKA-SOBCZYK,SAMANTA,ALEXANDER,3509.3.24,Gajówka-Wieś,Gajówka-Wieś,Gajówka-Wieś,wyższe
336001,BRYAN,KUBIATOWICZ,M,ogr,GRYSKO,VICTORIA,LEONARD,3509.10.18,Grabowo,Grabowo,Grabowo,wyższe
681856,SEWERYN,WŁADZIEWICZ,M,ogr,CHODKOWSKI,NELA,FABIAN,3512.8.21,Adamowo,Adamowo,Adamowo,podstawowe
339739,SARA,ŁONOWSKA,K,ogr,CZUJOWSKA,RÓŻA,JERZY,3535.11.19,Marzysz Drugi,Marzysz Drugi,Marzysz Drugi,średnie
805597,ARTUR,KHADYKA,M,ogr,MOSTBAUER,ZUZANNA,KLEMENS,3539.5.17,Borek,Borek,Borek,nadludzkie
412846,KSENIA,BELLECKA,K,ogr,KHITROVA,MAGDA,MAKSYM,3544.6.23,Głodna Wieś,Rudnica,Rudnica,średnie
821926,CECYLIA,ZIĘTARA-CZARNECKA,K,krasnal,STANIO,WIKTORIA,TYTUS,3518.9.23,Rola,Antoniówka,Brylewo,brak
130900,KSENIA,CHOŁOCIŃSKA,K,ogr,JAKCZYŃSKA,RITA,BARTŁOMIEJ,3511.10.13,Skwierawy,Skwierawy,Skwierawy,brak
492520,GRETA,PIOTRASCHKE,K,ogr,FALLASCHIŃSKA,KARINA,GRACJAN,3523.11.27,Obórki,Ochoc,Ochoc,nadludzkie
316098,NELA,SZMECHTA,K,ogr,SEKCIŃSKA,NICOLA,WILHELM,3535.9.14,Dulsk-Frankowo,Kolonia Potok Wielki,Sołtyska,wyższe
323402,WANESSA,HOWANIEC,K,ogr,ŁYŻYŃ,ANTONINA,JULIUSZ,3515.8.4,Podymacz,Podymacz,Podymacz,brak
952654,NIKOLAS,HARTIGAN,M,człowiek,ZOLNIERUK,BOGNA,ARON,3532.8.1,Budzyno-Bolki,Budzyno-Bolki,Budzyno-Bolki,średnie
926588,OLIWIER,KRAŚNIEWSKI,M,ogr,DZIEWOŃSKA-GOMES,IDALIA,LEONARD,3542.1.1,Skrzynice,Skrzynice,Skrzynice,podstawowe
980422,FILIP,KNYSZKA,M,gnom,ZHUKEVYCH,OLA,NATANIEL,3536.4.27,Elżbiecin,Biedrzychów,Biedrzychów,średnie
983252,GAJA,DEMARKOWSKA,K,ogr,GERWIEN,LIVIA,HUGO,3518.10.28,Rzepiszew-Kolonia,Buława,Buława,nadludzkie
648674,MARZENA,KORONIEWSKA,K,ogr,OKEREAFOR,NADIA,FRYDERYK,3549.7.2,Podstolice,Podlaliny,Podlaliny,średnie
322036,LUIZA,BŁONKIEWICZ-GAWEŁ,K,ogr,BIŁY,ANNA,CYPRIAN,3544.9.2,Brzozowo,Mastki,Mastki,nadludzkie
539787,LILLA,BRUŹ,K,ogr,KUBERT,SABINA,STEFAN,3511.10.14,Idźki,Toczyska,Toczyska,wyższe
940127,JOACHIM,FEIFFER,M,ogr,KORCZIN,OLIMPIA,OLIWER,3512.3.21,Gajówka Ciepła,Grębocin,Piaski,podstawowe
802158,NADIA,WIKIERA,K,ogr,DIJAKIEWICZ,LAURA,NORBERT,3539.11.21,Gogolewo,Gogolewo,Gogolewo,nadludzkie
715808,LUDWIK,RYMBACZ,M,ogr,CZARNASIEWICZ,HELENA,MIECZYSŁAW,3504.10.28,Zimowe Niwy,Zimowe Niwy,Zimowe Niwy,podstawowe
671582,KRYSPIN,HARLAKOWICZ,M,ogr,SANDMANN,MARIANNA,NATANIEL,3537.2.21,Karwacz,Karwacz,Karwacz,wyższe
117032,WILLIAM,KLADIWA,M,ogr,LESZTA,EWELINA,ZBIGNIEW,3531.5.21,Stare Racibory,Stare Racibory,Stare Racibory,wyższe
955100,ANDŻELIKA,PYŁYP,K,ogr,DYRSZLAG,GLORIA,DAMIAN,3525.5.11,Kolonia Sól,Kolonia Sól,Kolonia Sól,średnie
554267,MAGDA,ŁUKIAŃSKA,K,ogr,KAŁUDA,ANIKA,KAMIL,3506.6.5,Zadworze,Wąkczew,Wąkczew,średnie
953580,KLAUDIA,SCHURGACZ,K,wiedźma,STANISŁAWAJTIS,ADRIANA,JAREMA,3519.10.17,Januszewo,Trajbudy,Trajbudy,średnie
478562,JÓZEF,HRECZAŃSKI,M,ogr,PORTAS,GABRIELA,OLEG,3515.5.20,Skarbiec,Skarbiec,Skarbiec,średnie
275258,EMMA,DOCIAK,K,ogr,ZAŁAN,MALWINA,LEOPOLD,3538.3.29,Zagroda,Zagroda,Zagroda,brak
674826,OSKAR,HOŁOWIENKO,M,chochlik,SZAFIRSZTEJN,MIA,BARTOSZ,3526.1.16,Bylice,Bylice,Bylice,średnie
956399,ELENA,SKOCZYK,K,elf,SIDEROWICZ,IDALIA,JACEK,3510.4.20,Żelizna,Żelizna,Żelizna,brak
272629,SEBASTIAN,LAGIERSKI,M,ogr,DUBLAK,NATASZA,JOEL,3536.5.5,Lubejki-Kolonia,Lubejki-Kolonia,Lubejki-Kolonia,nadludzkie
147679,SOPHIE,BOBUKH,K,ogr,NIESŁANIK,AURELIA,AUGUST,3533.6.14,Ogrody,Ogrody,Ogrody,nadludzkie
891948,WANESSA,VOVKODAV,K,ogr,MAZEPIUK,EWA,LUDWIK,3508.8.18,Szelejewo,Wąsino,Wąsino,średnie
389332,ŁUCJA,LUBLIŃSKI,K,ogr,RYLLMAN,VICTORIA,KORNELIUSZ,3502.6.9,Bronowo,Wylesienie,Janosówka,średnie
728480,MILENA,CHROŚCIANY,K,ogr,PARASKEWA,SOFIA,TYMOTEUSZ,3519.10.19,Dobki,Za Gajem,Gilów,podstawowe
478839,KAI,RYCHWALSKI,M,ogr,BEREHULIAK,ELIZA,HUBERT,3536.10.24,Dąbrówka Ludomska,Równie,Równie,nadludzkie
644010,KAMILA,STASIEK,K,ogr,POLIĆ,ANIKA,MARTIN,3540.7.6,Na Kępkach,Łącza,Łącza,nadludzkie
638485,EDWARD,FEDYCKI,M,ogr,GRYSZCZYŃSKA,CELINA,MARCIN,3526.7.18,Kołdów-Pustkowie,Kołdów-Pustkowie,Kołdów-Pustkowie,brak
313241,MAŁGORZATA,ŚWIĘTOJAŃSKI,K,ogr,SZCZEKAŁO,ORIANA,MIRON,3518.4.26,Julianów,Poczernin,Poczernin,wyższe
880802,GRETA,ŁUKIEWSKA,K,człowiek,GAŁĘZEWSKA,ALINA,MAREK,3500.3.15,Antoniewo,Antoniewo,Antoniewo,wyższe
520172,FELICJA,TARNAWA-ZAJĄCZKOWSKA,K,ogr,BADZIUK,KAMILA,KORNELIUSZ,3525.7.2,Za Górą,Za Górą,Za Górą,wyższe
957206,MIKOŁAJ,JANDÓŁA,M,człowiek,ŚCIBEK-REJMONTOWSKA,DANIELA,FRANCISZEK,3544.4.19,Binduga,Kuchty,Kuchty,brak
608526,PATRYCJA,CHONEK,K,ogr,ZAJĄCZKOWSKA-MATEJKO,AGATA,WŁADYSŁAW,3544.10.17,Kłokowa,Żdżary,Lipina,brak
335821,JUDYTA,PYZIK,K,ogr,KOWALCZUKOWSKA,JUSTYNA,EMANUEL,3516.3.28,Sufczyna,Ostryńskie,Ostryńskie,podstawowe
692323,GRZEGORZ,SKRZYPEK,M,ogr,GREJBER-KUKULSKA,SONIA,OLIWIER,3504.9.25,Rędziny,Kamion Mały,Kamion Mały,wyższe
212059,KONRAD,KRYZE,M,ogr,GRZEMPA,WIKTORIA,ROMAN,3501.7.20,Różanna,Różanna,Różanna,podstawowe
281509,ROMAN,ROWLAND,M,ogr,ŚMIESZALSKA,ELENA,MIESZKO,3527.11.15,Międzygórze,Subkowskie Pole,Niedźwiedź,podstawowe
773322,WERONIKA,MARCONE,K,ogr,RURAWSKA,KRYSTYNA,PIOTR,3512.2.2,Barć,Barć,Barć,średnie
237982,KLEMENTYNA,KORYŚKO,K,hobbit,RUDZIEC,MIRIAM,STEFAN,3519.12.22,Gieleciaki,Gieleciaki,Gieleciaki,średnie
902347,ARON,ZAVALKEVYCH,M,człowiek,NAWROCKA-NOWAK,MAGDALENA,OLIVER,3509.9.25,Głuchów-Kolonia,Jeleń,Potulice,wyższe
725346,ORIANA,ODE,K,ogr,GAWEŁ-ROMASZKAN,LILIANNA,EMANUEL,3510.6.1,Sędziwojowice,Moja Wola,Łomnickie,podstawowe
343417,KATARZYNA,KOTALCZYK,K,ogr,KADEJ,MATYLDA,KACPER,3512.10.19,Pilona,Pilona,Pilona,średnie
238384,ALBERT,DROWANOWSKI,M,goblin,JANAĆ,ALINA,JĘDRZEJ,3547.6.5,Zabrzezie,Zabrzezie,Zabrzezie,nadludzkie
473676,SAMANTA,WĘCKO,K,krasnal,FRANIK,LILLA,TEOFIL,3529.4.8,Strzebieszew-Zagórze,Radzimia,Podlesie,nadludzkie
305166,MATEUSZ,EFENDI,M,człowiek,BURENOK,DOMINIKA,MARCIN,3533.2.7,Średnik,Średnik,Średnik,nadludzkie
467224,KLAUDIUSZ,SZAJRYCH,M,ogr,FRANCKIE,IGA,WITOLD,3503.6.11,Mały Lubień,Mały Lubień,Mały Lubień,średnie
170409,FRYDERYK,HULACKI,M,elf,MALIAUSKAYA,LENA,JAN,3522.10.27,Podlesie,Podlesie,Podlesie,nadludzkie
567613,STEFANIA,JANNEPALLI,K,ogr,ZALESKA-KORZIUK,CARMEN,DENIS,3550.11.5,Sieciechowo,Czarna Młaka,Czarna Młaka,podstawowe
881657,KACPER,UBYCH,M,elf,DĄBROWSKA-ŁYSIAK,LILIANNA,ROBERT,3534.8.4,Biskupie,Biskupie,Biskupie,nadludzkie
633326,JÓZEF,MIRKOPULOS,M,ogr,OBRZYDOWICZ,OLGA,KUBA,3506.9.16,Podpastwie,Błonie,Błonie,nadludzkie
976555,GRACJAN,MUCHORSKI,M,ogr,MURADI,MIRIAM,KSAWERY,3533.9.2,Na Polach,Na Polach,Na Polach,średnie
274147,MIRA,KOBZAROW,K,ogr,ROSTAWICKA,KORNELIA,BENEDYKT,3512.9.2,Folwark,Blonka,Blonka,brak
601906,DOBROCHNA,WOJTCZAK-NOWAK,K,ogr,PYTANOWSKA,INKA,ALAN,3508.11.7,Bagnica,Bagnica,Bagnica,nadludzkie
588647,OLIVIER,ZANIEWIECKI,M,gnom,KRZEBIET,IZABELLA,NORBERT,3548.10.2,Stara Wieś,Ratanice,Pruszki-Jabłoń,wyższe
268611,ALEKSANDRA,ETERMAN,K,ogr,ZIŃCZUK,EWELINA,KUBA,3517.6.4,Mościska,Romanowskie Pastwiska,Podkościele,podstawowe
371287,MIROSŁAW,UHLIN,M,ogr,ZWAŃSKI,FAUSTYNA,DANIEL,3511.5.23,Wybudowanie Kruteckie,Wybudowanie Kruteckie,Wybudowanie Kruteckie,wyższe
805179,EMILIAN,MLEKICKI,M,ogr,RUMIANCEW,NATALIA,DONATAN,3531.9.21,Niewiemko,Łopuchówko,Łopuchówko,wyższe
984182,GRETA,DAJLIDKO,K,ogr,COWLING,VIVIANA,WINCENTY,3510.7.26,Nowa Plewnia,Stary Bógpomóż,Stary Bógpomóż,podstawowe
804020,ALEKSANDRA,PUNISZKIS,K,ogr,FATUŁA,DIANA,KSAWERY,3501.5.5,Niewikla,Kolano,Kolano,podstawowe
427471,KRZYSZTOF,EMLER,M,ogr,ROEFFLER,STEFANIA,JONASZ,3516.6.24,Prusak,Rusinów,Rusinów,średnie
760202,ARON,TUDZIO,M,ogr,GRUDEN,MELANIA,JONASZ,3525.8.3,Zadwory,Maciołowa,Nowa Wieś,średnie
980277,LEA,FERENDOWICZ,K,ogr,KONDZOLA,ANNA,WOJCIECH,3518.10.18,U Lubrów,U Lubrów,U Lubrów,brak
861459,KLAUDIA,WOLSZTYŃSKA,K,ogr,PHILY,WERONIKA,KAJETAN,3505.5.18,Kulzów,Zastruże,Zastruże,nadludzkie
587527,BLANKA,HENISZ,K,ogr,BLUJ,KINGA,RYSZARD,3503.11.28,Kaźmierów,Kaźmierów,Kaźmierów,podstawowe
806088,JOACHIM,COHEN FUX,M,ogr,KARADZIEJKO,IRENA,ANTONI,3525.9.19,Browary,Browary,Browary,nadludzkie
942682,BENEDYKT,ŻUBRŻYCKI,M,chochlik,CHRYNUS,SARA,OLGIERD,3500.2.9,Wólka Pieckowska,Wólka Pieckowska,Wólka Pieckowska,średnie
